GEOID,mean,year
6101,0.09295904,2019
6055,0.005657685,2019
6069,0.004543329,2019
6085,0.001525415,2019
6087,0,2019
6097,0.052527724,2019
6077,0.044802657,2019
6095,0.007698999,2019
6031,0.005750281,2019
6107,0.03003857,2019
6059,2.85E-04,2019
6037,0.009076242,2019
6013,0.005573445,2019
6001,0.005605235,2019
6075,0,2019
6081,0,2019
6041,0,2019
6091,0.033464189,2020
6009,0.017213473,2020
6043,0.016750752,2020
6105,0.233443078,2020
6027,0.006154209,2020
6051,0.020472581,2020
6003,0.04376249,2020
6011,0.033705796,2020
6049,0.011501063,2020
6005,0.006454565,2020
6063,0.123508515,2020
6093,0.054618261,2020
6021,0.270447204,2020
6029,0.012251872,2020
6007,0.150307099,2020
6033,0.104900515,2020
6015,0.045258075,2020
6025,0.002541558,2020
6023,0.028773268,2020
6053,0.099802975,2020
6073,0.011096885,2020
6079,0.007535247,2020
6083,0.001912641,2020
6109,0.017505135,2020
6035,0.046084677,2020
6045,0.090253489,2020
6019,0.093966437,2020
6039,0.16903856,2020
6111,0.00849862,2020
6071,0.007263673,2020
6065,0.013397948,2020
6047,0.019754944,2020
6099,0.19392071,2020
6103,0.153125659,2020
6089,0.031579902,2020
6067,0.017185273,2020
6061,0.014604253,2020
6017,0.014975494,2020
6113,0.123690493,2020
6057,0.002044689,2020
6115,0.046987095,2020
6101,0.092480673,2020
6055,0.40302348,2020
6069,0.006915998,2020
6085,0.195616975,2020
6087,0.171779615,2020
6097,0.062357844,2020
6077,0.059935646,2020
6095,0.070356339,2020
6031,0.004514004,2020
6107,0.098023593,2020
6059,0.036448991,2020
6037,0.063031014,2020
6013,0.015505694,2020
6001,0.053533252,2020
6075,3.60E-04,2020
6081,0.051852882,2020
6041,0.007208537,2020
