GEOID,mean,year
6077,174.7145419,2018
6095,2129.997905,2018
6031,161.8686457,2018
6107,317.7310383,2018
6059,6943.085042,2018
6037,3624.408122,2018
6013,66.14285714,2018
6001,88.06389776,2018
6075,0,2018
6081,0,2018
6041,114,2018
6091,290.223262,2019
6009,151.1173658,2019
6043,839.8516991,2019
6105,565.7495078,2019
6027,1547.628816,2019
6051,456.8261744,2019
6003,752.6248245,2019
6011,347.1468552,2019
6049,2106.613416,2019
6005,399.6112025,2019
6063,1956.899775,2019
6093,620.9344152,2019
6021,464.7681845,2019
6029,274.2759036,2019
6007,307.3749923,2019
6033,334.1924729,2019
6015,148,2019
6025,649.3156387,2019
6023,91.875,2019
6053,658.0780242,2019
6073,168.8366244,2019
6079,351.4297508,2019
6083,1651.065789,2019
6109,356.5859326,2019
6035,484.9400211,2019
6045,504.9292574,2019
6019,250.4786823,2019
6039,226.023275,2019
6111,1798.056452,2019
6071,251.9912229,2019
6065,746.9703116,2019
6047,186.3777075,2019
6099,500.0658598,2019
6103,962.8475086,2019
6089,703.26547,2019
6067,181.1750152,2019
6061,304.8247944,2019
6017,1263.735642,2019
6113,245.7741795,2019
6057,342.7701839,2019
6115,257.5778605,2019
6101,220.5677192,2019
6055,220.3895773,2019
6069,436.0077192,2019
6085,167,2019
6087,0,2019
6097,1571.593507,2019
6077,185.4381627,2019
6095,528.015873,2019
6031,195.1093674,2019
6107,351.7442201,2019
6059,134.8798077,2019
6037,798.8088289,2019
6013,107.275682,2019
6001,189.3142533,2019
6075,0,2019
6081,0,2019
6041,0,2019
6091,3104.615834,2020
6009,242.078842,2020
6043,855.5311225,2020
6105,5293.018403,2020
6027,10702.58684,2020
6051,2754.257842,2020
6003,2470.280832,2020
6011,218.0754143,2020
6049,986.6801316,2020
6005,355.484193,2020
6063,2646.580953,2020
6093,6201.524875,2020
6021,3134.020917,2020
6029,1530.344029,2020
6007,6803.129855,2020
6033,661.2972696,2020
6015,1431.353456,2020
6025,488.0261731,2020
6023,1447.065737,2020
6053,1676.131735,2020
6073,2238.033799,2020
6079,263.2312446,2020
6083,295.8448121,2020
6109,1289.918268,2020
6035,1315.87677,2020
6045,4017.623179,2020
6019,1712.765389,2020
6039,1856.557616,2020
6111,220.2410671,2020
6071,2029.923879,2020
6065,1410.168031,2020
6047,381.6506036,2020
6099,1301.686477,2020
6103,1735.848534,2020
6089,1169.320016,2020
6067,458.5326872,2020
6061,567.3394874,2020
6017,810.1544035,2020
6113,2304.725157,2020
6057,153,2020
6115,224.6621323,2020
